"calendar_year","exp_unit","richness","Evar"
2015,"CDR::NutNet::0::45::NPK::2015",5,0.23469840102336
2016,"CDR::NutNet::0::45::NPK::2016",3,0.133996598100979
2017,"CDR::NutNet::0::45::NPK::2017",4,0.338161463871272
2018,"CDR::NutNet::0::45::NPK::2018",4,0.393560260213112
2019,"CDR::NutNet::0::45::NPK::2019",3,0.281399354718592
2020,"CDR::NutNet::0::45::NPK::2020",4,0.519948004775931
2007,"CDR::NutNet::0::46::Fence::2007",9,0.386597240518058
2008,"CDR::NutNet::0::46::Fence::2008",9,0.493474138491743
2009,"CDR::NutNet::0::46::Fence::2009",12,0.360888726691596
2010,"CDR::NutNet::0::46::Fence::2010",7,0.420360655472963
2011,"CDR::NutNet::0::46::Fence::2011",8,0.256142173974259
2012,"CDR::NutNet::0::46::Fence::2012",10,0.364119731593391
2013,"CDR::NutNet::0::46::Fence::2013",10,0.341665877422683
2014,"CDR::NutNet::0::46::Fence::2014",10,0.377378093323222
2015,"CDR::NutNet::0::46::Fence::2015",16,0.380110035867532
2016,"CDR::NutNet::0::46::Fence::2016",8,0.334800044038611
2017,"CDR::NutNet::0::46::Fence::2017",11,0.446748601683518
2018,"CDR::NutNet::0::46::Fence::2018",10,0.461314255329913
2019,"CDR::NutNet::0::46::Fence::2019",11,0.414417281952637
2020,"CDR::NutNet::0::46::Fence::2020",8,0.471905992142319
2007,"CDR::NutNet::0::47::P::2007",8,0.352160458850445
2008,"CDR::NutNet::0::47::P::2008",8,0.50303933309547
2009,"CDR::NutNet::0::47::P::2009",8,0.311351515784031
2010,"CDR::NutNet::0::47::P::2010",4,0.680263500276386
2011,"CDR::NutNet::0::47::P::2011",6,0.254621883496262
2012,"CDR::NutNet::0::47::P::2012",6,0.4935963932627
2013,"CDR::NutNet::0::47::P::2013",8,0.361641559267791
2014,"CDR::NutNet::0::47::P::2014",10,0.263697451325778
2015,"CDR::NutNet::0::47::P::2015",9,0.29838498289464
2016,"CDR::NutNet::0::47::P::2016",4,0.176539962418547
2017,"CDR::NutNet::0::47::P::2017",10,0.172388115037658
2018,"CDR::NutNet::0::47::P::2018",6,0.213143006653027
2019,"CDR::NutNet::0::47::P::2019",7,0.418050595455372
2020,"CDR::NutNet::0::47::P::2020",7,0.281313177777322
2007,"CDR::NutNet::0::49::PK::2007",12,0.387844435703404
2008,"CDR::NutNet::0::49::PK::2008",14,0.461160937632321
2009,"CDR::NutNet::0::49::PK::2009",11,0.365327092304568
2010,"CDR::NutNet::0::49::PK::2010",7,0.370498976708726
2011,"CDR::NutNet::0::49::PK::2011",9,0.474489527867802
2012,"CDR::NutNet::0::49::PK::2012",9,0.349753013245471
2013,"CDR::NutNet::0::49::PK::2013",8,0.402394242363107
2014,"CDR::NutNet::0::49::PK::2014",10,0.403042956672259
2015,"CDR::NutNet::0::49::PK::2015",13,0.346398415169708
2016,"CDR::NutNet::0::49::PK::2016",10,0.245648625831017
2017,"CDR::NutNet::0::49::PK::2017",10,0.358024636145307
2018,"CDR::NutNet::0::49::PK::2018",10,0.45144918886637
2019,"CDR::NutNet::0::49::PK::2019",9,0.508946473291653
2020,"CDR::NutNet::0::49::PK::2020",9,0.350422369560582
2007,"CDR::NutNet::0::50::N::2007",11,0.438129552411812
2008,"CDR::NutNet::0::50::N::2008",14,0.36010039559965
2009,"CDR::NutNet::0::50::N::2009",9,0.474299865765202
2010,"CDR::NutNet::0::50::N::2010",7,0.449224842234202
2011,"CDR::NutNet::0::50::N::2011",9,0.37338988686733
2012,"CDR::NutNet::0::50::N::2012",8,0.284352253683831
2013,"CDR::NutNet::0::50::N::2013",7,0.513711912401436
2014,"CDR::NutNet::0::50::N::2014",10,0.374163679774285
2015,"CDR::NutNet::0::50::N::2015",7,0.220700409785771
2016,"CDR::NutNet::0::50::N::2016",9,0.301618184083287
2017,"CDR::NutNet::0::50::N::2017",7,0.508948883561358
2018,"CDR::NutNet::0::50::N::2018",7,0.625547724202364
2019,"CDR::NutNet::0::50::N::2019",4,0.45014574885426
2020,"CDR::NutNet::0::50::N::2020",6,0.439180625039936
2007,"CDR::NutNet::0::51::NP::2007",13,0.372383649637199
2008,"CDR::NutNet::0::51::NP::2008",13,0.433719726295762
2009,"CDR::NutNet::0::51::NP::2009",12,0.319258435992722
2010,"CDR::NutNet::0::51::NP::2010",7,0.469260709347126
2011,"CDR::NutNet::0::51::NP::2011",8,0.518066927861905
2012,"CDR::NutNet::0::51::NP::2012",9,0.463944961326243
2013,"CDR::NutNet::0::51::NP::2013",9,0.48547192127872
2014,"CDR::NutNet::0::51::NP::2014",7,0.344333735697918
2015,"CDR::NutNet::0::51::NP::2015",9,0.377159290734365
2016,"CDR::NutNet::0::51::NP::2016",9,0.237597961182025
2017,"CDR::NutNet::0::51::NP::2017",10,0.358960410708653
2018,"CDR::NutNet::0::51::NP::2018",7,0.427057048230091
2019,"CDR::NutNet::0::51::NP::2019",10,0.42932861691939
2020,"CDR::NutNet::0::51::NP::2020",9,0.440937897052479
2007,"CDR::NutNet::0::52::NK::2007",16,0.401087863407398
2008,"CDR::NutNet::0::52::NK::2008",17,0.417214136498066
2009,"CDR::NutNet::0::52::NK::2009",9,0.342773558310914
2010,"CDR::NutNet::0::52::NK::2010",6,0.524859488442527
2011,"CDR::NutNet::0::52::NK::2011",7,0.345796650183995
2012,"CDR::NutNet::0::52::NK::2012",4,0.527625873235729
2013,"CDR::NutNet::0::52::NK::2013",6,0.321085613228012
2014,"CDR::NutNet::0::52::NK::2014",5,0.618523024091724
2015,"CDR::NutNet::0::52::NK::2015",5,0.289805641709231
2016,"CDR::NutNet::0::52::NK::2016",4,0.0932203289322375
2017,"CDR::NutNet::0::52::NK::2017",5,0.339786192115412
2018,"CDR::NutNet::0::52::NK::2018",7,0.301557862878965
2019,"CDR::NutNet::0::52::NK::2019",5,0.74104359351934
2020,"CDR::NutNet::0::52::NK::2020",5,0.251664566404353
2007,"CDR::NutNet::0::53::NPK+Fence::2007",7,0.250478583919723
2008,"CDR::NutNet::0::53::NPK+Fence::2008",7,0.408169240005447
2009,"CDR::NutNet::0::53::NPK+Fence::2009",8,0.227067113779011
2010,"CDR::NutNet::0::53::NPK+Fence::2010",5,0.327298330535621
2011,"CDR::NutNet::0::53::NPK+Fence::2011",8,0.305288343105293
2012,"CDR::NutNet::0::53::NPK+Fence::2012",7,0.299965612415043
2013,"CDR::NutNet::0::53::NPK+Fence::2013",10,0.296939526356162
2014,"CDR::NutNet::0::53::NPK+Fence::2014",6,0.232807298002912
2015,"CDR::NutNet::0::53::NPK+Fence::2015",9,0.199437609293537
2016,"CDR::NutNet::0::53::NPK+Fence::2016",9,0.370770643993204
2017,"CDR::NutNet::0::53::NPK+Fence::2017",5,0.386754595994189
2018,"CDR::NutNet::0::53::NPK+Fence::2018",6,0.462400362123455
2019,"CDR::NutNet::0::53::NPK+Fence::2019",6,0.42000298833318
2020,"CDR::NutNet::0::53::NPK+Fence::2020",6,0.622394709090878
2007,"CDR::NutNet::0::54::P::2007",11,0.311731913100329
2008,"CDR::NutNet::0::54::P::2008",13,0.453090618268468
2009,"CDR::NutNet::0::54::P::2009",11,0.377156904425896
2010,"CDR::NutNet::0::54::P::2010",8,0.30654622433462
2011,"CDR::NutNet::0::54::P::2011",12,0.582824220607243
2012,"CDR::NutNet::0::54::P::2012",11,0.33295216957342
2013,"CDR::NutNet::0::54::P::2013",10,0.349053613469096
2014,"CDR::NutNet::0::54::P::2014",13,0.266589967385029
2015,"CDR::NutNet::0::54::P::2015",13,0.319790728191015
2016,"CDR::NutNet::0::54::P::2016",12,0.209660711786823
2017,"CDR::NutNet::0::54::P::2017",10,0.292270097054283
2018,"CDR::NutNet::0::54::P::2018",9,0.395222311288176
2019,"CDR::NutNet::0::54::P::2019",11,0.524086320921627
2020,"CDR::NutNet::0::54::P::2020",19,0.825582162248622
2007,"CDR::NutNet::0::56::NPK::2007",12,0.34393743688133
2008,"CDR::NutNet::0::56::NPK::2008",11,0.507595190468994
2009,"CDR::NutNet::0::56::NPK::2009",12,0.37077454078717
2010,"CDR::NutNet::0::56::NPK::2010",4,0.337329792090939
2011,"CDR::NutNet::0::56::NPK::2011",6,0.520721514081175
2012,"CDR::NutNet::0::56::NPK::2012",5,0.765426127867108
2013,"CDR::NutNet::0::56::NPK::2013",5,0.315217856600112
2014,"CDR::NutNet::0::56::NPK::2014",5,0.962998065866144
2015,"CDR::NutNet::0::56::NPK::2015",11,0.242021684499936
2016,"CDR::NutNet::0::56::NPK::2016",8,0.435742901435303
2017,"CDR::NutNet::0::56::NPK::2017",6,0.271690797348131
2018,"CDR::NutNet::0::56::NPK::2018",7,0.706323923789365
2019,"CDR::NutNet::0::56::NPK::2019",10,0.40558274026894
2020,"CDR::NutNet::0::56::NPK::2020",8,0.39991869710527
2007,"CDR::NutNet::0::57::K::2007",12,0.311058047938153
2008,"CDR::NutNet::0::57::K::2008",15,0.477740987833839
2009,"CDR::NutNet::0::57::K::2009",12,0.383719689715349
2010,"CDR::NutNet::0::57::K::2010",7,0.540989959816501
2011,"CDR::NutNet::0::57::K::2011",11,0.494719166311029
2012,"CDR::NutNet::0::57::K::2012",11,0.433672135282855
2013,"CDR::NutNet::0::57::K::2013",11,0.500081608894916
2014,"CDR::NutNet::0::57::K::2014",12,0.455410541928212
2015,"CDR::NutNet::0::57::K::2015",17,0.522171154326929
2016,"CDR::NutNet::0::57::K::2016",12,0.272361693612418
2017,"CDR::NutNet::0::57::K::2017",12,0.352769750367159
2018,"CDR::NutNet::0::57::K::2018",12,0.450147337148112
2019,"CDR::NutNet::0::57::K::2019",12,0.491141696642972
2020,"CDR::NutNet::0::57::K::2020",13,0.350921389168897
2007,"CDR::NutNet::0::58::Control::2007",9,0.28328961679723
2008,"CDR::NutNet::0::58::Control::2008",8,0.440272303078181
2009,"CDR::NutNet::0::58::Control::2009",10,0.311549033149528
2010,"CDR::NutNet::0::58::Control::2010",8,0.404301387042858
2011,"CDR::NutNet::0::58::Control::2011",9,0.404221299270836
2012,"CDR::NutNet::0::58::Control::2012",5,0.271539013351576
2013,"CDR::NutNet::0::58::Control::2013",6,0.315933283734171
2014,"CDR::NutNet::0::58::Control::2014",6,0.259118724752841
2015,"CDR::NutNet::0::58::Control::2015",10,0.239164865318695
2016,"CDR::NutNet::0::58::Control::2016",6,0.18125193606868
2017,"CDR::NutNet::0::58::Control::2017",10,0.26552761765479
2018,"CDR::NutNet::0::58::Control::2018",8,0.384262812159453
2019,"CDR::NutNet::0::58::Control::2019",8,0.303464309748778
2020,"CDR::NutNet::0::58::Control::2020",5,0.282693798132172
2007,"CDR::NutNet::0::6::PK::2007",11,0.217470207456316
2008,"CDR::NutNet::0::6::PK::2008",7,0.330512448171765
2009,"CDR::NutNet::0::6::PK::2009",5,0.241730257575729
2010,"CDR::NutNet::0::6::PK::2010",3,0.582261336736138
2011,"CDR::NutNet::0::6::PK::2011",7,0.329011847291597
2012,"CDR::NutNet::0::6::PK::2012",6,0.235144745533263
2013,"CDR::NutNet::0::6::PK::2013",5,0.336640326888734
2014,"CDR::NutNet::0::6::PK::2014",7,0.361063999339569
2015,"CDR::NutNet::0::6::PK::2015",5,0.267611991686358
2016,"CDR::NutNet::0::6::PK::2016",4,0.227740114834663
2017,"CDR::NutNet::0::6::PK::2017",6,0.276104001607755
2018,"CDR::NutNet::0::6::PK::2018",5,0.232796570728695
2019,"CDR::NutNet::0::6::PK::2019",5,0.426258031481686
2020,"CDR::NutNet::0::6::PK::2020",4,0.229088645775417
2007,"CDR::NutNet::0::60::Fence::2007",9,0.263758048763822
2008,"CDR::NutNet::0::60::Fence::2008",9,0.388605413337171
2009,"CDR::NutNet::0::60::Fence::2009",5,0.369053767188773
2010,"CDR::NutNet::0::60::Fence::2010",6,0.383455859517525
2011,"CDR::NutNet::0::60::Fence::2011",8,0.303922263542956
2012,"CDR::NutNet::0::60::Fence::2012",7,0.292203967372441
2013,"CDR::NutNet::0::60::Fence::2013",4,0.416614337651023
2014,"CDR::NutNet::0::60::Fence::2014",5,0.568373429782404
2015,"CDR::NutNet::0::60::Fence::2015",7,0.185040715917431
2016,"CDR::NutNet::0::60::Fence::2016",6,0.229854864147424
2017,"CDR::NutNet::0::60::Fence::2017",7,0.34188220539363
2018,"CDR::NutNet::0::60::Fence::2018",7,0.322782060947254
2019,"CDR::NutNet::0::60::Fence::2019",7,0.396552183903305
2020,"CDR::NutNet::0::60::Fence::2020",5,0.504714333797721
2007,"CDR::NutNet::0::7::N::2007",10,0.318451921462652
2008,"CDR::NutNet::0::7::N::2008",14,0.402709989666355
2009,"CDR::NutNet::0::7::N::2009",16,0.39748154558731
2010,"CDR::NutNet::0::7::N::2010",12,0.309226332491377
2011,"CDR::NutNet::0::7::N::2011",9,0.430104678178146
2012,"CDR::NutNet::0::7::N::2012",9,0.362867088269013
2013,"CDR::NutNet::0::7::N::2013",9,0.222450356602864
2014,"CDR::NutNet::0::7::N::2014",5,0.248932518538159
2015,"CDR::NutNet::0::7::N::2015",10,0.355143201891954
2016,"CDR::NutNet::0::7::N::2016",10,0.169418249756457
2017,"CDR::NutNet::0::7::N::2017",8,0.382993967462678
2018,"CDR::NutNet::0::7::N::2018",9,0.688852456997104
2019,"CDR::NutNet::0::7::N::2019",7,0.601407847333714
2020,"CDR::NutNet::0::7::N::2020",8,0.54161620805064
2007,"CDR::NutNet::0::8::P::2007",12,0.385071416308906
2008,"CDR::NutNet::0::8::P::2008",17,0.446232955039505
2009,"CDR::NutNet::0::8::P::2009",13,0.391049375438599
2010,"CDR::NutNet::0::8::P::2010",9,0.655028060985642
2011,"CDR::NutNet::0::8::P::2011",10,0.310563904658842
2012,"CDR::NutNet::0::8::P::2012",10,0.311461725563469
2013,"CDR::NutNet::0::8::P::2013",10,0.452788524918139
2014,"CDR::NutNet::0::8::P::2014",13,0.388627818691629
2015,"CDR::NutNet::0::8::P::2015",19,0.329121741705596
2016,"CDR::NutNet::0::8::P::2016",12,0.421746700656872
2017,"CDR::NutNet::0::8::P::2017",11,0.400217391267026
2018,"CDR::NutNet::0::8::P::2018",15,0.353025254442395
2019,"CDR::NutNet::0::8::P::2019",11,0.263712586840665
2020,"CDR::NutNet::0::8::P::2020",10,0.41458430679275
1998,"CEH::MEGARICH::0::1::AcEt::1998",4,0.713986458963834
1999,"CEH::MEGARICH::0::1::AcEt::1999",7,0.219354965305344
2000,"CEH::MEGARICH::0::1::AcEt::2000",9,0.205322540471536
2001,"CEH::MEGARICH::0::1::AcEt::2001",9,0.236672021722071
2002,"CEH::MEGARICH::0::1::AcEt::2002",8,0.407492866346296
1998,"CEH::MEGARICH::0::11::EcEt::1998",8,0.309693935314113
1999,"CEH::MEGARICH::0::11::EcEt::1999",10,0.384604880615646
2000,"CEH::MEGARICH::0::11::EcEt::2000",9,0.352099278055607
2001,"CEH::MEGARICH::0::11::EcEt::2001",8,0.406124714318145
2002,"CEH::MEGARICH::0::11::EcEt::2002",7,0.586124931641963
1998,"CEH::MEGARICH::0::13::AcAt::1998",8,0.328724670095602
1999,"CEH::MEGARICH::0::13::AcAt::1999",9,0.322772449165023
2000,"CEH::MEGARICH::0::13::AcAt::2000",10,0.423399436142368
2001,"CEH::MEGARICH::0::13::AcAt::2001",11,0.540538827750866
2002,"CEH::MEGARICH::0::13::AcAt::2002",9,0.520272171777921
1998,"CEH::MEGARICH::0::15::AcAt::1998",9,0.302313546531215
1999,"CEH::MEGARICH::0::15::AcAt::1999",10,0.334462752706454
2000,"CEH::MEGARICH::0::15::AcAt::2000",11,0.382894992051203
2001,"CEH::MEGARICH::0::15::AcAt::2001",9,0.438515022699739
2002,"CEH::MEGARICH::0::15::AcAt::2002",9,0.322395950309002
1998,"CEH::MEGARICH::0::17::AcAt::1998",8,0.347231079209649
1999,"CEH::MEGARICH::0::17::AcAt::1999",12,0.343771300378752
2000,"CEH::MEGARICH::0::17::AcAt::2000",10,0.723789308862748
2001,"CEH::MEGARICH::0::17::AcAt::2001",11,0.378165612004852
2002,"CEH::MEGARICH::0::17::AcAt::2002",11,0.405713965155889
1998,"CEH::MEGARICH::0::20::EcAt::1998",9,0.33120949686007
1999,"CEH::MEGARICH::0::20::EcAt::1999",14,0.316635529877967
2000,"CEH::MEGARICH::0::20::EcAt::2000",12,0.305518945036212
2001,"CEH::MEGARICH::0::20::EcAt::2001",8,0.557276993333833
2002,"CEH::MEGARICH::0::20::EcAt::2002",11,0.323163176352165
1998,"CEH::MEGARICH::0::22::EcAt::1998",7,0.243164596336035
1999,"CEH::MEGARICH::0::22::EcAt::1999",9,0.316934778772239
2000,"CEH::MEGARICH::0::22::EcAt::2000",9,0.273611800039364
2001,"CEH::MEGARICH::0::22::EcAt::2001",9,0.482014630387588
2002,"CEH::MEGARICH::0::22::EcAt::2002",9,0.749666282969363
1998,"CEH::MEGARICH::0::24::EcAt::1998",9,0.431906710441722
1999,"CEH::MEGARICH::0::24::EcAt::1999",10,0.271278939461308
2000,"CEH::MEGARICH::0::24::EcAt::2000",13,0.315245695067415
2001,"CEH::MEGARICH::0::24::EcAt::2001",11,0.279129519162568
2002,"CEH::MEGARICH::0::24::EcAt::2002",11,0.361595559862389
1998,"CEH::MEGARICH::0::26::AcEt::1998",7,0.434121671371004
1999,"CEH::MEGARICH::0::26::AcEt::1999",7,0.686351557501113
2000,"CEH::MEGARICH::0::26::AcEt::2000",7,0.346878965112691
2001,"CEH::MEGARICH::0::26::AcEt::2001",7,0.237561086352717
2002,"CEH::MEGARICH::0::26::AcEt::2002",6,0.319893196792144
1998,"CEH::MEGARICH::0::28::AcEt::1998",8,0.363142270943153
1999,"CEH::MEGARICH::0::28::AcEt::1999",11,0.401447816361882
2000,"CEH::MEGARICH::0::28::AcEt::2000",11,0.382623325460952
2001,"CEH::MEGARICH::0::28::AcEt::2001",12,0.282573067199397
2002,"CEH::MEGARICH::0::28::AcEt::2002",11,0.259198994655125
1998,"CEH::MEGARICH::0::3::AcEt::1998",12,0.417099692869758
1999,"CEH::MEGARICH::0::3::AcEt::1999",10,0.312845959384296
2000,"CEH::MEGARICH::0::3::AcEt::2000",9,0.621789646542446
2001,"CEH::MEGARICH::0::3::AcEt::2001",10,0.58105101801582
2002,"CEH::MEGARICH::0::3::AcEt::2002",11,0.637433871627378
1998,"CEH::MEGARICH::0::30::AcEt::1998",7,0.28053973175698
1999,"CEH::MEGARICH::0::30::AcEt::1999",4,0.634842244463054
2000,"CEH::MEGARICH::0::30::AcEt::2000",7,0.231523578355311
2001,"CEH::MEGARICH::0::30::AcEt::2001",6,0.217073934473303
2002,"CEH::MEGARICH::0::30::AcEt::2002",4,0.89572818553072
1998,"CEH::MEGARICH::0::31::EcEt::1998",10,0.393856808056749
1999,"CEH::MEGARICH::0::31::EcEt::1999",12,0.448950094190681
2000,"CEH::MEGARICH::0::31::EcEt::2000",10,0.363555554610503
2001,"CEH::MEGARICH::0::31::EcEt::2001",10,0.500986399710464
2002,"CEH::MEGARICH::0::31::EcEt::2002",10,0.47411063066349
1998,"CEH::MEGARICH::0::34::EcEt::1998",7,0.375027258867507
1999,"CEH::MEGARICH::0::34::EcEt::1999",9,0.550491872267072
2000,"CEH::MEGARICH::0::34::EcEt::2000",10,0.379663363534347
2001,"CEH::MEGARICH::0::34::EcEt::2001",8,0.350037086712223
2002,"CEH::MEGARICH::0::34::EcEt::2002",8,0.586868361848051
1998,"CEH::MEGARICH::0::36::EcEt::1998",7,0.334296609806119
1999,"CEH::MEGARICH::0::36::EcEt::1999",8,0.354705331744948
2000,"CEH::MEGARICH::0::36::EcEt::2000",9,0.350341662360452
2001,"CEH::MEGARICH::0::36::EcEt::2001",11,0.306132253777984
2002,"CEH::MEGARICH::0::36::EcEt::2002",9,0.314920145495365
1998,"CEH::MEGARICH::0::38::AcAt::1998",6,0.318647040939648
1999,"CEH::MEGARICH::0::38::AcAt::1999",7,0.271433944879902
2000,"CEH::MEGARICH::0::38::AcAt::2000",7,0.248796169679397
2001,"CEH::MEGARICH::0::38::AcAt::2001",5,0.658284997532771
2002,"CEH::MEGARICH::0::38::AcAt::2002",7,0.747186195747696
1998,"CEH::MEGARICH::0::40::AcAt::1998",9,0.39161754958787
1999,"CEH::MEGARICH::0::40::AcAt::1999",9,0.234151758920179
2000,"CEH::MEGARICH::0::40::AcAt::2000",9,0.284479366078203
2001,"CEH::MEGARICH::0::40::AcAt::2001",11,0.318318699339813
2002,"CEH::MEGARICH::0::40::AcAt::2002",10,0.421540882470388
1998,"CEH::MEGARICH::0::42::AcAt::1998",8,0.493989774165351
1999,"CEH::MEGARICH::0::42::AcAt::1999",8,0.468838683766215
2000,"CEH::MEGARICH::0::42::AcAt::2000",8,0.356461208199078
2001,"CEH::MEGARICH::0::42::AcAt::2001",8,0.275131092742966
2002,"CEH::MEGARICH::0::42::AcAt::2002",6,0.626801267445225
1998,"CEH::MEGARICH::0::43::EcAt::1998",7,0.295781140183596
1999,"CEH::MEGARICH::0::43::EcAt::1999",14,0.235503391990411
2000,"CEH::MEGARICH::0::43::EcAt::2000",10,0.348679157766422
2001,"CEH::MEGARICH::0::43::EcAt::2001",9,0.373565307264428
2002,"CEH::MEGARICH::0::43::EcAt::2002",8,0.598166606346033
1998,"CEH::MEGARICH::0::45::EcAt::1998",11,0.365588397191257
1999,"CEH::MEGARICH::0::45::EcAt::1999",12,0.352112820738611
2000,"CEH::MEGARICH::0::45::EcAt::2000",12,0.328659441400289
2001,"CEH::MEGARICH::0::45::EcAt::2001",11,0.369769415946598
2002,"CEH::MEGARICH::0::45::EcAt::2002",8,0.652010854642931
1998,"CEH::MEGARICH::0::47::EcAt::1998",7,0.504627294184341
1999,"CEH::MEGARICH::0::47::EcAt::1999",9,0.479949447406065
2000,"CEH::MEGARICH::0::47::EcAt::2000",7,0.272723140522961
2001,"CEH::MEGARICH::0::47::EcAt::2001",8,0.60274809678551
2002,"CEH::MEGARICH::0::47::EcAt::2002",7,0.569670981953845
1998,"CEH::MEGARICH::0::5::AcEt::1998",11,0.286492963089685
1999,"CEH::MEGARICH::0::5::AcEt::1999",9,0.304110584238011
2000,"CEH::MEGARICH::0::5::AcEt::2000",8,0.299622805504315
2001,"CEH::MEGARICH::0::5::AcEt::2001",8,0.304549158739239
2002,"CEH::MEGARICH::0::5::AcEt::2002",7,0.615996858563986
1998,"CEH::MEGARICH::0::8::EcEt::1998",11,0.297917496020508
1999,"CEH::MEGARICH::0::8::EcEt::1999",10,0.254604470914784
2000,"CEH::MEGARICH::0::8::EcEt::2000",13,0.296424047475762
2001,"CEH::MEGARICH::0::8::EcEt::2001",13,0.286715210221653
2002,"CEH::MEGARICH::0::8::EcEt::2002",10,0.487403095201969
1998,"CEH::MEGARICH::0::9::EcEt::1998",8,0.521913684930997
1999,"CEH::MEGARICH::0::9::EcEt::1999",9,0.422457528810635
2000,"CEH::MEGARICH::0::9::EcEt::2000",12,0.305241881810549
2001,"CEH::MEGARICH::0::9::EcEt::2001",9,0.803284751669833
2002,"CEH::MEGARICH::0::9::EcEt::2002",9,0.318224428543716
2012,"CHY::EDGE::0::1::int::2012",17,0.596278577929595
2013,"CHY::EDGE::0::1::int::2013",21,0.509205069759823
2014,"CHY::EDGE::0::1::int::2014",23,0.458227121416813
2015,"CHY::EDGE::0::1::int::2015",25,0.470214697641614
2016,"CHY::EDGE::0::1::int::2016",22,0.390626294291843
2017,"CHY::EDGE::0::1::int::2017",24,0.505732791336849
2012,"CHY::EDGE::0::10::chr::2012",14,0.455767643280696
2013,"CHY::EDGE::0::10::chr::2013",18,0.433952880529217
2014,"CHY::EDGE::0::10::chr::2014",25,0.49405874885407
2015,"CHY::EDGE::0::10::chr::2015",30,0.464910268000229
2016,"CHY::EDGE::0::10::chr::2016",35,0.466610458604529
2017,"CHY::EDGE::0::10::chr::2017",26,0.50566315441896
2012,"CHY::EDGE::0::11::int::2012",15,0.528854887114226
2013,"CHY::EDGE::0::11::int::2013",18,0.440610094211903
2014,"CHY::EDGE::0::11::int::2014",25,0.425849513510601
2015,"CHY::EDGE::0::11::int::2015",28,0.415770707660235
2016,"CHY::EDGE::0::11::int::2016",26,0.370661201709832
2017,"CHY::EDGE::0::11::int::2017",23,0.453208305850544
2012,"CHY::EDGE::0::12::con::2012",17,0.465443368474754
2013,"CHY::EDGE::0::12::con::2013",20,0.381878526627487
2014,"CHY::EDGE::0::12::con::2014",22,0.368199232668861
2015,"CHY::EDGE::0::12::con::2015",29,0.39400687453299
2016,"CHY::EDGE::0::12::con::2016",28,0.376019374723682
2017,"CHY::EDGE::0::12::con::2017",29,0.473619817776326
2012,"CHY::EDGE::0::13::int::2012",13,0.476580070253545
2013,"CHY::EDGE::0::13::int::2013",14,0.380720172036494
2014,"CHY::EDGE::0::13::int::2014",21,0.373763835884429
2015,"CHY::EDGE::0::13::int::2015",26,0.394482352055602
2016,"CHY::EDGE::0::13::int::2016",27,0.411078134011763
2017,"CHY::EDGE::0::13::int::2017",26,0.489503570387995
2012,"CHY::EDGE::0::14::con::2012",12,0.398715241019778
2013,"CHY::EDGE::0::14::con::2013",16,0.372682330963256
2014,"CHY::EDGE::0::14::con::2014",20,0.347194137919676
2015,"CHY::EDGE::0::14::con::2015",25,0.375903975221787
2016,"CHY::EDGE::0::14::con::2016",23,0.37420404606641
2017,"CHY::EDGE::0::14::con::2017",24,0.457879178845633
2012,"CHY::EDGE::0::15::chr::2012",9,0.399590865631571
2013,"CHY::EDGE::0::15::chr::2013",14,0.384217258733858
2014,"CHY::EDGE::0::15::chr::2014",22,0.331262846600546
2015,"CHY::EDGE::0::15::chr::2015",21,0.365285431249334
2016,"CHY::EDGE::0::15::chr::2016",22,0.345634413118592
2017,"CHY::EDGE::0::15::chr::2017",32,0.510123193183033
2012,"CHY::EDGE::0::16::int::2012",8,0.341488984240441
2013,"CHY::EDGE::0::16::int::2013",10,0.33053002962455
2014,"CHY::EDGE::0::16::int::2014",21,0.418158758070334
2015,"CHY::EDGE::0::16::int::2015",29,0.467579398890131
2016,"CHY::EDGE::0::16::int::2016",24,0.326574007399683
2017,"CHY::EDGE::0::16::int::2017",25,0.483918430069361
2012,"CHY::EDGE::0::17::chr::2012",13,0.437331847297676
2013,"CHY::EDGE::0::17::chr::2013",19,0.44998025909183
2014,"CHY::EDGE::0::17::chr::2014",24,0.417403021573333
2015,"CHY::EDGE::0::17::chr::2015",24,0.353843422993961
2016,"CHY::EDGE::0::17::chr::2016",27,0.383045474757695
2017,"CHY::EDGE::0::17::chr::2017",23,0.448335610226182
2012,"CHY::EDGE::0::18::con::2012",9,0.36030253658428
2013,"CHY::EDGE::0::18::con::2013",16,0.382668733669347
2014,"CHY::EDGE::0::18::con::2014",21,0.363253189580412
2015,"CHY::EDGE::0::18::con::2015",23,0.30846468296098
2016,"CHY::EDGE::0::18::con::2016",27,0.342643526550473
2017,"CHY::EDGE::0::18::con::2017",21,0.446622732628331
2012,"CHY::EDGE::0::19::int::2012",17,0.494390843562763
2013,"CHY::EDGE::0::19::int::2013",22,0.48969359122043
2014,"CHY::EDGE::0::19::int::2014",25,0.487960313391077
2015,"CHY::EDGE::0::19::int::2015",27,0.454306346497865
2016,"CHY::EDGE::0::19::int::2016",29,0.443804028157848
2017,"CHY::EDGE::0::19::int::2017",28,0.515936472455603
2012,"CHY::EDGE::0::2::chr::2012",16,0.516535813971138
2013,"CHY::EDGE::0::2::chr::2013",19,0.469785604888721
2014,"CHY::EDGE::0::2::chr::2014",24,0.416017864384107
2015,"CHY::EDGE::0::2::chr::2015",27,0.46316571272414
2016,"CHY::EDGE::0::2::chr::2016",23,0.474072144779172
2017,"CHY::EDGE::0::2::chr::2017",23,0.486834782150941
2012,"CHY::EDGE::0::20::chr::2012",14,0.459751848500874
